sweep,artifact,decomposer,k,seed,layer,category,target_norm,fit,lasso_alpha,r2,cosine,residual_l2,weight_l1,weight_l2,weight_l0
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,sadness,4.420462131500244,lasso,0.1,0.4881407151032685,0.7061808109283447,3.1625905321755683,0.04281338304281235,0.030778473243117332,4
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,surprise,3.1134231090545654,ols,,0.7829782381835353,0.884860634803772,1.4504067212276774,0.9785168766975403,0.28932297229766846,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,surprise,3.1134231090545654,nnls,,0.7829782012714739,0.8848605964421736,1.4504068445736016,0.9785168848773058,0.289322982099525,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,surprise,3.1134231090545654,lasso,0.001,0.7779349104328288,0.8821493983268738,1.4671627964787888,0.6696169376373291,0.22064578533172607,15
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,surprise,3.1134231090545654,lasso,0.01,0.7277308918662244,0.8596500158309937,1.6245659468565858,0.38908839225769043,0.1385030746459961,13
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,surprise,3.1134231090545654,lasso,0.1,0.26897590589625164,0.5641674399375916,2.6619752107034924,0.0369563102722168,0.02156650274991989,3
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,trust,3.948798894882202,ols,,0.8544091152926184,0.9243424534797668,1.506718372003527,0.9332072734832764,0.2953712046146393,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,trust,3.948798894882202,nnls,,0.8544091064401834,0.92434246177673,1.5067184178103998,0.9332072566727148,0.29537120253436805,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,trust,3.948798894882202,lasso,0.001,0.8503764298453553,0.9222205877304077,1.5274429484200385,0.6017985343933105,0.18327762186527252,16
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,trust,3.948798894882202,lasso,0.01,0.8111595902181816,0.9014780521392822,1.7159809347840904,0.20636901259422302,0.0788211077451706,11
basis_sweep,nmf_k016_seed1.pt,nmf,16,1,19,trust,3.948798894882202,lasso,0.1,0.6281177339569164,0.8001368045806885,2.408062339064502,0.046841658651828766,0.02471739426255226,4
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,anger,3.6211390495300293,ols,,0.6851107318841381,0.827714204788208,2.032002001723858,6.261064052581787,2.9972684383392334,8
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,anger,3.6211390495300293,nnls,,0.3147634468069551,0.5610378301342794,2.997543281719219,2.4380326193887614,2.031596348394014,2
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,anger,3.6211390495300293,lasso,0.001,0.66191828887049,0.8225643038749695,2.1055038534150454,4.810211658477783,2.5396738052368164,5
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,anger,3.6211390495300293,lasso,0.01,0.0,0.0,3.6211390487323056,0.0,0.0,0
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,anger,3.6211390495300293,lasso,0.1,0.0,0.0,3.6211390487323056,0.0,0.0,0
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,anticipation,4.50900411605835,ols,,0.8131542137614266,0.9017506837844849,1.949046767603879,7.0840864181518555,4.065998077392578,8
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,anticipation,4.50900411605835,nnls,,0.6475834948409825,0.804725701434384,2.676755638634589,3.948414434111121,3.6285122254946454,3
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,anticipation,4.50900411605835,lasso,0.001,0.7884516284279732,0.8929029703140259,2.0738887201029765,5.287696838378906,3.6025407314300537,6
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,anticipation,4.50900411605835,lasso,0.01,0.23303960087660047,0.8016481995582581,3.9488176242101205,0.7288717031478882,0.7288717031478882,1
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,anticipation,4.50900411605835,lasso,0.1,0.0,0.0,4.5090038503705285,0.0,0.0,0
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,disgust,3.974813461303711,ols,,0.7866550770828051,0.8869357109069824,1.8359375,8.408443450927734,3.525404453277588,8
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,disgust,3.974813461303711,nnls,,0.1855654045113575,0.43077306198221804,3.5871112266747134,3.1034741963622094,1.7122426045818677,4
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,disgust,3.974813461303711,lasso,0.001,0.7539362633250033,0.879283607006073,1.9716986720931613,6.3748698234558105,2.9441747665405273,7
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,disgust,3.974813461303711,lasso,0.01,0.0,0.0,3.9748133201668456,0.0,0.0,0
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,disgust,3.974813461303711,lasso,0.1,0.0,0.0,3.9748133201668456,0.0,0.0,0
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,fear,3.9300339221954346,ols,,0.7686972165978654,0.8767538070678711,1.8901085266360125,6.495828628540039,3.4456729888916016,8
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,fear,3.9300339221954346,nnls,,0.6409006210251689,0.8005627292195491,2.355069016465605,4.046908778476301,3.146239190221981,3
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,fear,3.9300339221954346,lasso,0.001,0.7429998471173846,0.8678479194641113,1.9923379280293068,4.747806549072266,3.0145318508148193,5
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,fear,3.9300339221954346,lasso,0.01,0.1805396731621608,0.7682057023048401,3.5576258996170433,0.503852128982544,0.503852128982544,1
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,fear,3.9300339221954346,lasso,0.1,0.0,0.0,3.930034038211871,0.0,0.0,0
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,joy,2.8518917560577393,ols,,0.5689640151550683,0.7542970776557922,1.8723618067026935,4.3115644454956055,2.1511733531951904,8
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,joy,2.8518917560577393,nnls,,0.4788864702749275,0.6920162062038998,2.0587290076334597,2.855199747497567,1.9735552297856154,3
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,joy,2.8518917560577393,lasso,0.001,0.5434785705776299,0.7453500628471375,1.9269195968213453,3.110900402069092,1.8123620748519897,6
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,joy,2.8518917560577393,lasso,0.01,0.0,0.0,2.851891569197703,0.0,0.0,0
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,joy,2.8518917560577393,lasso,0.1,0.0,0.0,2.851891569197703,0.0,0.0,0
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,sadness,4.420462131500244,ols,,0.8366548503139434,0.9146884083747864,1.7865731190393725,8.44611930847168,4.043345928192139,8
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,sadness,4.420462131500244,nnls,,0.5543642641260332,0.744556425735415,2.9509216496846786,4.662379283431363,3.29128394229751,3
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,sadness,4.420462131500244,lasso,0.001,0.8088040181586011,0.9069947004318237,1.9328896213401068,6.413022518157959,3.4893860816955566,6
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,sadness,4.420462131500244,lasso,0.01,0.0695017063220692,0.6921719312667847,4.264081179534937,0.23062334954738617,0.23062334954738617,1
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,sadness,4.420462131500244,lasso,0.1,0.0,0.0,4.420462123136005,0.0,0.0,0
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,surprise,3.1134231090545654,ols,,0.6321878371798626,0.7951024174690247,1.888213961139789,6.409788131713867,2.4754905700683594,8
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,surprise,3.1134231090545654,nnls,,0.1418091044206199,0.3765755292444353,2.884231479897369,1.9751247774067866,1.172438757900592,3
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,surprise,3.1134231090545654,lasso,0.001,0.5998141676860052,0.7901430130004883,1.969559094520825,4.825549125671387,1.9726057052612305,7
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,surprise,3.1134231090545654,lasso,0.01,0.0,0.0,3.1134232281674894,0.0,0.0,0
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,surprise,3.1134231090545654,lasso,0.1,0.0,0.0,3.1134232281674894,0.0,0.0,0
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,trust,3.948798894882202,ols,,0.7485918895111006,0.8652119636535645,1.9799518700732088,7.279241561889648,3.416548728942871,8
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,trust,3.948798894882202,nnls,,0.4471663450420216,0.6687049218544469,2.9360417587248384,4.3026325662100255,2.6405817256046364,5
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,trust,3.948798894882202,lasso,0.001,0.7216724890319579,0.8583008050918579,2.0832580044161277,5.561588287353516,2.9055063724517822,6
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,trust,3.948798894882202,lasso,0.01,0.0,0.0,3.948798665721612,0.0,0.0,0
basis_sweep,pca_k008_seed0.pt,pca,8,0,19,trust,3.948798894882202,lasso,0.1,0.0,0.0,3.948798665721612,0.0,0.0,0
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,anger,3.6211390495300293,ols,,0.6850646214786633,0.8276863098144531,2.032150773079194,6.257441997528076,2.9971671104431152,8
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,anger,3.6211390495300293,nnls,,0.3147616402154132,0.561036220087651,2.9975472331523005,2.4380074402413494,2.0315903797281045,2
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,anger,3.6211390495300293,lasso,0.001,0.6619975274931474,0.8226146697998047,2.1052570979758936,4.811057090759277,2.5398006439208984,5
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,anger,3.6211390495300293,lasso,0.01,0.0,0.0,3.6211390487323056,0.0,0.0,0
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,anger,3.6211390495300293,lasso,0.1,0.0,0.0,3.6211390487323056,0.0,0.0,0
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,anticipation,4.50900411605835,ols,,0.813184773757524,0.9017674922943115,1.9488873706528016,7.084938049316406,4.066074371337891,8
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,anticipation,4.50900411605835,nnls,,0.6476064260823744,0.8047399491685191,2.676668550874326,3.949275655594859,3.62857619611372,3
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,anticipation,4.50900411605835,lasso,0.001,0.7884831265666982,0.8929224014282227,2.073734320270293,5.28866720199585,3.6025514602661133,6
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,anticipation,4.50900411605835,lasso,0.01,0.23303950706233767,0.801647961139679,3.948817865718941,0.7288714051246643,0.7288714051246643,1
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,anticipation,4.50900411605835,lasso,0.1,0.0,0.0,4.5090038503705285,0.0,0.0,0
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,disgust,3.974813461303711,ols,,0.7864880844590924,0.8868415951728821,1.8366558860882427,8.406492233276367,3.525029182434082,8
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,disgust,3.974813461303711,nnls,,0.18554801478522254,0.4307528771867183,3.5871495222906042,3.1032524473933494,1.7121622261335157,4
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,disgust,3.974813461303711,lasso,0.001,0.7537702364999457,0.8791846632957458,1.9723637430102012,6.372950553894043,2.943894147872925,7
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,disgust,3.974813461303711,lasso,0.01,0.0,0.0,3.9748133201668456,0.0,0.0,0
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,disgust,3.974813461303711,lasso,0.1,0.0,0.0,3.9748133201668456,0.0,0.0,0
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,fear,3.9300339221954346,ols,,0.7686111429445044,0.876704752445221,1.8904601726720478,6.490286827087402,3.44547963142395,8
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,fear,3.9300339221954346,nnls,,0.6408008581333425,0.8005004188117186,2.35539612950666,4.041727095945302,3.145994090796917,3
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,fear,3.9300339221954346,lasso,0.001,0.7430377590421793,0.8678710460662842,1.9921909706235088,4.748348712921143,3.0145835876464844,5
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,fear,3.9300339221954346,lasso,0.01,0.1805397966537725,0.7682056427001953,3.5576256315522214,0.5038524270057678,0.5038524270057678,1
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,fear,3.9300339221954346,lasso,0.1,0.0,0.0,3.930034038211871,0.0,0.0,0
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,joy,2.8518917560577393,ols,,0.5687643872778473,0.7541646361351013,1.8727953347129676,4.315993309020996,2.1507952213287354,8
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,joy,2.8518917560577393,nnls,,0.4786107228486882,0.6918169427375526,2.0592736242231475,2.8591167232424293,1.9729865086620644,3
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,joy,2.8518917560577393,lasso,0.001,0.5432789133864768,0.7452471256256104,1.9273409147206928,3.1153197288513184,1.811468243598938,6
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,joy,2.8518917560577393,lasso,0.01,0.0,0.0,2.851891569197703,0.0,0.0,0
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,joy,2.8518917560577393,lasso,0.1,0.0,0.0,2.851891569197703,0.0,0.0,0
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,sadness,4.420462131500244,ols,,0.8365812278998543,0.914648175239563,1.78697569300211,8.44483470916748,4.043167591094971,8
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,sadness,4.420462131500244,nnls,,0.5542912143190448,0.7445073681953626,2.951163501275957,4.6609138369051095,3.291066830286405,3
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,sadness,4.420462131500244,lasso,0.001,0.8087116912100742,0.9069393277168274,1.9333562531702126,6.410994529724121,3.4892916679382324,6
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,sadness,4.420462131500244,lasso,0.01,0.0695017063220692,0.6921719312667847,4.264081179534937,0.2306232750415802,0.2306232750415802,1
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,sadness,4.420462131500244,lasso,0.1,0.0,0.0,4.420462123136005,0.0,0.0,0
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,surprise,3.1134231090545654,ols,,0.6320099591992382,0.7949906587600708,1.8886704864023462,6.40648078918457,2.4751415252685547,8
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,surprise,3.1134231090545654,nnls,,0.1417055834132971,0.3764380536163725,2.8844054327708335,1.9743545584911575,1.1720107272884859,3
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,surprise,3.1134231090545654,lasso,0.001,0.5997433559179994,0.7900965213775635,1.969733340810102,4.825003147125244,1.972486138343811,7
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,surprise,3.1134231090545654,lasso,0.01,0.0,0.0,3.1134232281674894,0.0,0.0,0
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,surprise,3.1134231090545654,lasso,0.1,0.0,0.0,3.1134232281674894,0.0,0.0,0
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,trust,3.948798894882202,ols,,0.7489337148191026,0.8654094338417053,1.9786053982671739,7.282940864562988,3.417327880859375,8
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,trust,3.948798894882202,nnls,,0.4474712345920272,0.6689328531526761,2.9352320288009217,4.305955108778205,2.6414814619134206,5
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,trust,3.948798894882202,lasso,0.001,0.7220146813021802,0.8585094213485718,2.081976970373009,5.565634250640869,2.906071662902832,6
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,trust,3.948798894882202,lasso,0.01,0.0,0.0,3.948798665721612,0.0,0.0,0
basis_sweep,pca_k008_seed1.pt,pca,8,1,19,trust,3.948798894882202,lasso,0.1,0.0,0.0,3.948798665721612,0.0,0.0,0
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,anger,3.6211390495300293,ols,,0.8457841489008269,0.9196652173995972,1.422033112506592,9.195158958435059,3.330235004425049,16
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,anger,3.6211390495300293,nnls,,0.3644402249841472,0.6036888478322908,2.886844578299816,3.6882721512578565,2.186040588039221,6
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,anger,3.6211390495300293,lasso,0.001,0.8001590663530189,0.9066691398620605,1.618778496568746,6.35135555267334,2.7474188804626465,9
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,anger,3.6211390495300293,lasso,0.01,0.0,0.0,3.6211390487323056,0.0,0.0,0
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,anger,3.6211390495300293,lasso,0.1,0.0,0.0,3.6211390487323056,0.0,0.0,0
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,anticipation,4.50900411605835,ols,,0.8884050848268564,0.9425523281097412,1.5062699407626743,10.063570022583008,4.249971389770508,16
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,anticipation,4.50900411605835,nnls,,0.7036860541639174,0.838859944961277,2.4544639176468435,5.879456226034072,3.7824217677914564,7
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,anticipation,4.50900411605835,lasso,0.001,0.8381099099758335,0.9221848845481873,1.8142232923850825,6.34237003326416,3.657756805419922,9
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,anticipation,4.50900411605835,lasso,0.01,0.23304016376217707,0.8016482591629028,3.9488161751568867,0.7288731932640076,0.7288731932640076,1
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,anticipation,4.50900411605835,lasso,0.1,0.0,0.0,4.5090038503705285,0.0,0.0,0
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,disgust,3.974813461303711,ols,,0.8981288556493185,0.9476965665817261,1.268651475510393,11.064170837402344,3.766916513442993,16
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,disgust,3.974813461303711,nnls,,0.19079289706264668,0.43679849256790115,3.575580660676879,3.6107320510105896,1.736192168924772,8
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,disgust,3.974813461303711,lasso,0.001,0.8467791520287808,0.9337242841720581,1.5558784562228278,7.623919486999512,3.0821280479431152,9
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,disgust,3.974813461303711,lasso,0.01,0.0,0.0,3.9748133201668456,0.0,0.0,0
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,disgust,3.974813461303711,lasso,0.1,0.0,0.0,3.9748133201668456,0.0,0.0,0
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,fear,3.9300339221954346,ols,,0.8389056247465334,0.9159179329872131,1.5773806185520638,9.00859546661377,3.5995876789093018,16
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,fear,3.9300339221954346,nnls,,0.7006658215540432,0.8370578758203736,2.150178257028061,5.959752500183807,3.2896648978479126,8
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,fear,3.9300339221954346,lasso,0.001,0.7880678329543788,0.895476758480072,1.8092340444104,5.6140971183776855,3.0573999881744385,10
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,fear,3.9300339221954346,lasso,0.01,0.18054022887441346,0.7682055830955505,3.5576246933251867,0.503853440284729,0.503853440284729,1
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,fear,3.9300339221954346,lasso,0.1,0.0,0.0,3.930034038211871,0.0,0.0,0
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,joy,2.8518917560577393,ols,,0.7876173084932545,0.8874779343605042,1.314294133766525,7.45773458480835,2.530991315841675,16
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,joy,2.8518917560577393,nnls,,0.682416382088818,0.8260849319480135,1.6071708813090728,5.457738882761284,2.3559047193692284,8
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,joy,2.8518917560577393,lasso,0.001,0.7340578232552817,0.8706676363945007,1.4707085557409276,4.941400527954102,2.041196346282959,12
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,joy,2.8518917560577393,lasso,0.01,0.0,0.0,2.851891569197703,0.0,0.0,0
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,joy,2.8518917560577393,lasso,0.1,0.0,0.0,2.851891569197703,0.0,0.0,0
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,sadness,4.420462131500244,ols,,0.8818197489038875,0.9390525817871094,1.5196379401009112,10.753467559814453,4.151045322418213,16
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,sadness,4.420462131500244,nnls,,0.5816956023214193,0.7626897201325387,2.85899824555702,5.830090281897766,3.371440022434243,7
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,sadness,4.420462131500244,lasso,0.001,0.8315006590633609,0.9207379817962646,1.8145409635669636,6.985854625701904,3.5064496994018555,11
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,sadness,4.420462131500244,lasso,0.01,0.06950229198263869,0.6921718716621399,4.264079837617052,0.2306252270936966,0.2306252270936966,1
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,sadness,4.420462131500244,lasso,0.1,0.0,0.0,4.420462123136005,0.0,0.0,0
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,surprise,3.1134231090545654,ols,,0.7649783245645457,0.8746304512023926,1.5093575107358905,8.879040718078613,2.7230942249298096,16
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,surprise,3.1134231090545654,nnls,,0.1820731996861864,0.42670039556124123,2.8157583489297195,2.9003053032335626,1.32849890438506,7
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,surprise,3.1134231090545654,lasso,0.001,0.7129385373530477,0.8650954365730286,1.6681135414047277,6.199288845062256,2.1071951389312744,11
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,surprise,3.1134231090545654,lasso,0.01,0.0,0.0,3.1134232281674894,0.0,0.0,0
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,surprise,3.1134231090545654,lasso,0.1,0.0,0.0,3.1134232281674894,0.0,0.0,0
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,trust,3.948798894882202,ols,,0.9018074922921114,0.94963538646698,1.2373830624441131,11.116840362548828,3.749918222427368,16
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,trust,3.948798894882202,nnls,,0.5742594932178268,0.7577990537978825,2.5765434915502134,7.125724879778154,2.992395340456008,10
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,trust,3.948798894882202,lasso,0.001,0.8456183518295544,0.9328731894493103,1.5515394687383812,7.514019012451172,3.063951253890991,12
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,trust,3.948798894882202,lasso,0.01,0.0,0.0,3.948798665721612,0.0,0.0,0
basis_sweep,pca_k016_seed0.pt,pca,16,0,19,trust,3.948798894882202,lasso,0.1,0.0,0.0,3.948798665721612,0.0,0.0,0
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,anger,3.6211390495300293,ols,,0.845969354180861,0.9197657704353333,1.4211789617843549,9.187408447265625,3.3306005001068115,16
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,anger,3.6211390495300293,nnls,,0.3646566474217515,0.6038680712163774,2.886353018605523,3.68108630870133,2.1866904133748064,6
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,anger,3.6211390495300293,lasso,0.001,0.8003733997361961,0.9067896604537964,1.6179101775880267,6.352860450744629,2.7478044033050537,9
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,anger,3.6211390495300293,lasso,0.01,0.0,0.0,3.6211390487323056,0.0,0.0,0
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,anger,3.6211390495300293,lasso,0.1,0.0,0.0,3.6211390487323056,0.0,0.0,0
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,anticipation,4.50900411605835,ols,,0.8885946717251317,0.9426529407501221,1.5049899073671078,10.069417953491211,4.250426769256592,16
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,anticipation,4.50900411605835,nnls,,0.7036867042363166,0.8388603324348812,2.454461225265764,5.879273577333315,3.7824250535169566,7
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,anticipation,4.50900411605835,lasso,0.001,0.8382831849191696,0.9222916960716248,1.8132521285545933,6.348517894744873,3.657755136489868,10
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,anticipation,4.50900411605835,lasso,0.01,0.23303969469086327,0.8016481995582581,3.9488173827012854,0.7288720011711121,0.7288720011711121,1
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,anticipation,4.50900411605835,lasso,0.1,0.0,0.0,4.5090038503705285,0.0,0.0,0
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,disgust,3.974813461303711,ols,,0.8981726033102749,0.9477196931838989,1.2683790406869242,11.067281723022461,3.7670090198516846,16
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,disgust,3.974813461303711,nnls,,0.19083210373750326,0.4368433698497245,3.575494039881068,3.6137065552898124,1.7363710666501786,8
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,disgust,3.974813461303711,lasso,0.001,0.8467716670892036,0.9337202310562134,1.5559164586035987,7.623862266540527,3.0821139812469482,9
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,disgust,3.974813461303711,lasso,0.01,0.0,0.0,3.9748133201668456,0.0,0.0,0
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,disgust,3.974813461303711,lasso,0.1,0.0,0.0,3.9748133201668456,0.0,0.0,0
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,fear,3.9300339221954346,ols,,0.8389689141975343,0.9159524440765381,1.5770707338636956,9.009847640991211,3.599724531173706,16
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,fear,3.9300339221954346,nnls,,0.7009974697351092,0.8372559558901703,2.1489867787575685,5.96777739479077,3.2904445479922773,8
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,fear,3.9300339221954346,lasso,0.001,0.7881244075489928,0.8955121040344238,1.8089925437550056,5.615520477294922,3.057426929473877,10
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,fear,3.9300339221954346,lasso,0.01,0.1805397349079666,0.7682057023048401,3.557625765584635,0.5038522481918335,0.5038522481918335,1
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,fear,3.9300339221954346,lasso,0.1,0.0,0.0,3.930034038211871,0.0,0.0,0
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,joy,2.8518917560577393,ols,,0.7866339433288995,0.8869238495826721,1.317333313822907,7.452298164367676,2.5294108390808105,16
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,joy,2.8518917560577393,nnls,,0.6814043715741418,0.8254721705845053,1.6097295462888717,5.45158205160155,2.3541573797187216,8
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,joy,2.8518917560577393,lasso,0.001,0.7330838678631129,0.8700982332229614,1.4733991696822062,4.936065673828125,2.0397326946258545,12
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,joy,2.8518917560577393,lasso,0.01,0.0,0.0,2.851891569197703,0.0,0.0,0
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,joy,2.8518917560577393,lasso,0.1,0.0,0.0,2.851891569197703,0.0,0.0,0
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,sadness,4.420462131500244,ols,,0.8815558844148109,0.9389122128486633,1.5213334641641822,10.747543334960938,4.150425434112549,16
basis_sweep,pca_k016_seed1.pt,pca,16,1,19,sadness,4.420462131500244,nnls,,0.5816609110062532,0.7626669770488398,2.85911679601149,5.83109329665417,3.371340745439123,7
